HEADER	SPOT	GRID	TOP	LEFT	BOT	RIGHT	ROW	COL	CH1I	CH1B	CH1AB	CH2I	CH2B	CH2AB	SPIX	BGPIX	EDGE	RAT2	MRAT	REGR	CORR	LFRAT	CH1GTB1	CH2GTB1	CH1GTB2	CH2GTB2	CH1EDGEA	CH2EDGEA	FLAG	CH1KSD	CH1KSP	CH2KSD	CH2KSP
SPOT	18	1	93	368	107	382	1	18	2298	87	95	2494	214	244	156	999	0	1.031	1.073	0.9461	0.9409	1.006	0.8397	0.8462	0.6603	0.6795	-0.0279	0.01599	0	0.5575	1.137E-37	0.5666	6.875E-39
SPOT	19	1	93	386	107	400	1	19	3636	84	92	2770	204	227	156	988	0	0.7224	0.7399	0.6433	0.9326	0.6725	0.8782	0.9103	0.7821	0.7244	-0.06075	-0.003145	0	0.692	0.000E+00	0.6505	0.000E+00
SPOT	20	1	93	403	107	417	1	20	602	80	87	693	196	208	156	964	0	0.9521	0.9829	0.8926	0.9363	0.9504	0.8077	0.7564	0.6154	0.5256	0.0001084	-0.002066	0	0.4921	2.672E-29	0.4526	7.520E-25
SPOT	21	1	92	421	106	435	1	21	3599	79	84	2803	186	198	156	987	0	0.7435	0.7401	0	0	2.204	0.8654	0.8205	0.7308	0.6538	-0.03502	-0.0006226	0	0.6221	0.000E+00	0.5647	1.425E-38
SPOT	22	1	92	438	106	452	1	22	801	77	82	1298	177	189	156	976	0	1.548	1.603	1.418	0.9375	1.552	0.8077	0.8333	0.6603	0.5962	0.001234	-0.009046	0	0.5316	3.500E-34	0.5403	2.695E-35
SPOT	23	1	92	456	106	470	1	23	3130	74	80	2760	169	184	156	966	0	0.8478	0.8698	0.791	0.9416	0.8311	0.9167	0.8782	0.7885	0.7179	-0.02591	-0.004646	0	0.6608	0.000E+00	0.6395	0.000E+00
SPOT	24	1	91	473	105	487	1	24	3042	70	76	3332	163	181	156	1195	0	1.066	1.076	0.9888	0.9386	1.057	0.9103	0.859	0.7436	0.641	0.006121	0.005667	0	0.6237	0.000E+00	0.5627	3.247E-39
SPOT	25	1	117	70	131	84	2	1	236	121	127	534	370	381	156	966	0	1.426	1.438	1.007	0.6721	1.776	0.7051	0.7628	0.4936	0.3718	-0.003983	-0.009258	0	0.3982	2.422E-19	0.3718	6.547E-17
SPOT	26	1	117	87	131	101	2	2	266	110	115	783	354	378	156	688	0	2.75	2.478	2.323	0.8813	2.885	0.7692	0.7885	0.5321	0.5192	-0.003938	-0.01104	0	0.4278	4.111E-21	0.4567	5.423E-24
SPOT	27	1	116	105	130	119	2	3	171	109	114	478	318	334	156	711	0	2.581	1.588	2.248	0.6042	5.842	0.6603	0.6923	0.3782	0.2692	-0.002786	-0.002315	1	0.2907	4.960E-10	0.278	3.252E-09
SPOT	28	1	116	123	130	137	2	4	299	107	111	578	303	319	156	704	0	1.432	1.58	1.074	0.7574	1.575	0.8782	0.8397	0.7244	0.6859	-0.004368	0.01089	0	0.6469	0.000E+00	0.6291	2.803E-45
SPOT	29	1	116	140	130	154	2	5	234	102	105	428	290	304	156	699	0	1.045	1.062	0.9434	0.6772	1.614	0.8846	0.8077	0.75	0.4103	0.005124	-0.01033	0	0.6485	0.000E+00	0.4275	3.891E-21
SPOT	30	1	115	158	129	172	2	6	139	99	103	293	264	286	156	709	0	0.725	1.194	1.136	0.606	2.599	0.5256	0.3846	0.2885	0.1923	0.01256	-0.008491	0	0.1805	3.973E-04	0.2237	4.130E-06
SPOT	31	1	115	175	129	189	2	7	225	97	103	572	260	285	156	702	0	2.438	2.497	2.171	0.8794	2.713	0.7179	0.7051	0.5577	0.5128	0.000315	-0.006612	0	0.4395	2.489E-22	0.4416	1.522E-22
SPOT	32	1	115	193	129	207	2	8	763	94	101	1068	268	288	156	701	0	1.196	1.198	1.059	0.9364	1.141	0.8269	0.859	0.6218	0.5769	0.003017	-0.002487	0	0.5114	4.464E-30	0.5055	2.142E-29
SPOT	33	1	114	210	128	224	2	9	1860	96	101	1219	262	274	156	696	0	0.5425	0.558	0.5076	0.9366	0.5228	0.8333	0.8013	0.6538	0.5833	-0.003342	-0.0006713	0	0.5597	6.706E-36	0.5066	1.709E-29
SPOT	34	1	114	228	128	242	2	10	212	97	101	361	261	275	156	692	0	0.8696	0.8455	0.6428	0.683	0.9262	0.75	0.7564	0.5321	0.3526	-0.004141	-0.01041	0	0.4072	3.502E-19	0.345	6.797E-14
SPOT	35	1	114	245	128	259	2	11	168	91	99	362	250	271	156	689	0	1.455	1.42	1.025	0.6481	1.979	0.6731	0.6603	0.4936	0.391	-0.008751	-0.001921	0	0.3578	6.796E-15	0.2845	1.423E-09
SPOT	36	1	113	263	127	277	2	12	204	88	94	444	238	258	156	702	0	1.776	1.809	1.512	0.8363	1.998	0.7372	0.7051	0.5449	0.4423	-0.01235	-0.001787	0	0.4195	2.183E-20	0.3754	2.091E-16
SPOT	37	1	113	281	127	295	2	13	979	88	94	1006	243	267	156	702	0	0.8563	0.8793	0.7279	0.9341	0.7667	0.8269	0.8397	0.609	0.6154	-0.02977	-0.01466	0	0.5157	1.380E-30	0.5114	4.341E-30
SPOT	38	1	112	298	126	312	2	14	2413	86	93	4890	237	262	156	697	0	2	2.022	0	0	0.7285	0.8654	0.8782	0.7179	0.6923	-0.02383	0.01862	0	0.5654	1.243E-36	0.5963	1.061E-40
SPOT	39	1	112	316	126	330	2	15	213	86	93	385	221	238	156	704	0	1.291	1.382	1.085	0.8003	1.443	0.75	0.7051	0.5641	0.4808	-0.01119	-0.002322	0	0.4476	3.717E-23	0.3933	5.562E-18
SPOT	40	1	112	333	126	347	2	16	106	87	93	224	200	218	156	699	0	1.263	1.367	1.151	0.5771	2.865	0.4936	0.4231	0.2308	0.1538	-0.002945	-0.01036	0	0.09324	2.067E-01	0.1854	2.535E-04
SPOT	41	1	111	351	125	365	2	17	125	86	90	234	192	214	156	699	0	1.077	1.196	1.081	0.7516	1.597	0.5256	0.4551	0.3462	0.2115	-0.008645	-0.01908	0	0.2101	1.979E-05	0.1423	1.013E-02
SPOT	42	1	111	368	125	382	2	18	408	85	92	390	190	217	156	710	0	0.6192	0.6227	0.4759	0.8425	0.5154	0.7756	0.8141	0.609	0.5962	-0.01906	-0.005937	0	0.5084	8.416E-30	0.454	7.420E-24
SPOT	43	1	111	386	125	400	2	19	238	83	90	516	190	212	156	713	0	2.103	2.078	1.855	0.8786	2.285	0.7885	0.7436	0.609	0.5769	-0.008991	0.003543	0	0.4717	9.757E-26	0.475	4.402E-26
SPOT	44	1	110	404	124	418	2	20	475	79	86	582	176	192	156	700	0	1.025	0.9707	0.9256	0.9254	0.9984	0.8077	0.8462	0.5962	0.5577	-0.01988	0.001931	0	0.4949	3.386E-28	0.4706	1.556E-25
SPOT	45	1	110	421	124	435	2	21	156	76	83	287	168	183	156	702	0	1.488	1.517	1.282	0.7871	1.838	0.7564	0.6603	0.5385	0.4615	-0.006586	-0.005195	0	0.3903	1.051E-17	0.3832	4.429E-17
SPOT	46	1	110	439	124	453	2	22	263	75	81	535	160	174	156	711	0	1.995	1.886	1.589	0.8876	1.903	0.7436	0.8205	0.5833	0.5897	-0.005151	0.0003423	0	0.4869	2.249E-27	0.5119	3.246E-30
SPOT	47	1	109	456	123	470	2	23	429	76	81	662	160	182	156	688	0	1.422	1.461	1.282	0.9061	1.461	0.7756	0.7949	0.6026	0.5577	-0.01052	0.002022	0	0.4956	3.458E-28	0.4651	7.127E-25
SPOT	48	1	109	474	123	488	2	24	894	71	76	1265	154	175	156	1011	0	1.35	1.415	1.229	0.9324	1.344	0.8462	0.7885	0.6859	0.6603	-0.006595	-7.6E-5	0	0.5674	4.610E-39	0.5545	2.484E-37
SPOT	49	1	135	70	149	84	3	1	153	121	124	400	366	381	156	980	0	1.063	2.316	1.67	0.6917	3.204	0.4808	0.3846	0.1795	0.1026	0.001764	0.0002418	0	0.09466	1.697E-01	0.1664	9.784E-04
SPOT	50	1	134	88	148	102	3	2	183	104	110	497	318	342	156	699	0	2.266	1.481	1.874	0.5039	6.959	0.7115	0.7821	0.4808	0.3526	-0.002507	-0.005053	0	0.3592	4.791E-15	0.3603	3.897E-15
SPOT	51	1	134	105	148	119	3	3	177	103	110	616	292	324	156	710	0	4.378	4.629	3.221	0.791	5.04	0.6346	0.5897	0.4103	0.4231	0.00534	-0.00222	0	0.3014	9.513E-11	0.3574	6.110E-15
SPOT	52	1	134	123	148	137	3	4	228	96	103	461	272	287	156	701	0	1.432	1.378	1.232	0.8404	1.569	0.7436	0.7692	0.5641	0.4487	-0.006015	-0.009774	0	0.4151	5.767E-20	0.3874	1.927E-17
SPOT	53	1	133	140	147	154	3	5	584	94	99	908	254	269	156	695	0	1.335	1.334	1.198	0.9378	1.299	0.8141	0.8269	0.6282	0.5833	0.006557	-0.003681	0	0.5222	2.638E-31	0.5324	1.597E-32
SPOT	54	1	133	158	147	172	3	6	141	94	98	327	250	275	156	716	0	1.638	1.25	1.217	0.3808	7.403	0.6859	0.6474	0.3718	0.1987	-0.004253	0.001816	1	0.2446	3.101E-07	0.1767	5.571E-04
SPOT	55	1	133	176	147	190	3	7	141	95	100	327	257	287	156	711	0	1.522	1.654	1.394	0.7669	2.086	0.6282	0.5385	0.3205	0.2436	-0.004581	-0.007237	0	0.2248	3.579E-06	0.1667	1.384E-03
SPOT	56	1	132	193	146	207	3	8	280	94	99	745	247	271	156	688	0	2.677	2.676	2.299	0.9182	2.661	0.75	0.7628	0.5	0.5449	-0.006544	0.00419	0	0.4202	2.201E-20	0.4405	2.367E-22
SPOT	57	1	132	211	146	225	3	9	143	94	99	401	234	253	156	692	0	3.408	3.132	1.768	0.7224	3.089	0.6218	0.6731	0.3462	0.4423	-0.002552	-0.002936	0	0.2563	7.406E-08	0.347	4.771E-14
SPOT	58	1	131	228	145	242	3	10	106	97	101	201	243	257	156	686	0	-4.667	2.339	0.1444	0.08497	12.5	0.5513	0.1987	0.1731	0.02564	-0.01123	-0.01068	0	0.06324	6.757E-01	0.3109	2.414E-11
SPOT	59	1	131	246	145	260	3	11	1177	94	100	1445	236	252	156	690	0	1.116	1.141	1.041	0.9611	1.087	0.7756	0.8141	0.5962	0.5577	-0.00428	-0.009246	0	0.5062	2.134E-29	0.4855	4.448E-27
SPOT	60	1	131	263	145	277	3	12	285	88	93	767	221	238	156	698	0	2.772	2.836	2.518	0.938	2.812	0.7372	0.7756	0.5449	0.5	0.001578	-7.678E-5	0	0.425	6.773E-21	0.4342	8.750E-22
SPOT	61	1	130	281	144	295	3	13	100	87	92	183	218	240	156	711	0	-2.692	2.08	0.6969	0.411	2.994	0.4615	0.2372	0.1859	0.07051	0.0005114	-0.01717	0	0.05623	8.023E-01	0.3662	1.144E-15
SPOT	62	1	130	299	144	313	3	14	171	84	93	377	213	235	156	704	0	1.885	1.946	1.573	0.8194	2.153	0.7372	0.7436	0.5128	0.4423	0.001145	-0.005701	0	0.3443	7.107E-14	0.3243	2.308E-12
SPOT	63	1	130	316	144	330	3	15	106	85	92	210	209	232	156	699	0	0.04762	1.48	0.7017	0.3351	4.822	0.5962	0.359	0.2628	0.07051	0.008223	-0.007663	0	0.1302	2.395E-02	0.1778	5.234E-04
SPOT	64	1	129	334	143	348	3	16	215	86	91	510	198	221	156	709	0	2.419	2.373	1.743	0.8267	2.38	0.8013	0.8269	0.5641	0.6026	0.007343	-0.005506	0	0.4265	4.259E-21	0.5015	5.256E-29
SPOT	65	1	129	351	143	365	3	17	219	84	89	493	187	210	156	702	0	2.267	2.241	1.865	0.8643	2.372	0.8269	0.8333	0.5897	0.5962	0.001358	-0.004529	0	0.4608	1.637E-24	0.458	3.244E-24
SPOT	66	1	129	369	143	383	3	18	280	82	87	363	176	198	156	701	0	0.9444	0.9515	0.8245	0.8685	0.9468	0.75	0.7564	0.5705	0.5256	-0.007328	-0.001796	0	0.4843	5.054E-27	0.4222	1.232E-20
SPOT	67	1	128	386	142	400	3	19	221	79	84	407	179	197	156	696	0	1.606	1.752	1.257	0.8503	1.575	0.6795	0.6987	0.4551	0.4551	-0.001707	-0.0006891	0	0.3339	4.743E-13	0.3822	5.746E-17
SPOT	68	1	128	404	142	418	3	20	519	78	82	926	165	177	156	692	0	1.726	1.799	1.551	0.9285	1.732	0.7756	0.8333	0.641	0.6282	-0.0133	-0.003764	0	0.5549	2.948E-35	0.528	5.820E-32
SPOT	69	1	128	421	142	435	3	21	174	73	80	386	148	160	156	689	0	2.356	2.34	1.892	0.8194	2.658	0.7821	0.7885	0.5897	0.5641	-0.001428	-0.006687	0	0.4214	1.694E-20	0.4522	1.525E-23
SPOT	70	1	127	439	141	453	3	22	404	73	80	868	150	161	156	702	0	2.169	2.156	1.863	0.9264	2.109	0.8974	0.8974	0.7372	0.7564	-0.00879	0.00927	0	0.6111	8.744E-43	0.6645	0.000E+00
SPOT	71	1	127	457	141	471	3	23	1161	76	82	1792	159	180	156	692	0	1.505	1.495	1.428	0.9613	1.507	0.8333	0.8205	0.6538	0.6282	-0.01369	0.001582	0	0.5333	1.331E-32	0.5193	6.197E-31
SPOT	72	1	126	474	140	488	3	24	162	69	74	358	142	164	156	995	0	2.323	2.224	1.883	0.8237	2.617	0.7628	0.7308	0.5321	0.5	0.001062	-0.01557	0	0.3755	2.605E-17	0.3796	1.097E-17
SPOT	73	1	152	71	166	85	4	1	410	122	125	894	367	386	156	966	0	1.83	1.826	1.7	0.927	1.913	0.6603	0.6987	0.4936	0.4551	-0.007117	0.0009239	0	0.4363	3.938E-23	0.4133	8.385E-21
SPOT	74	1	152	88	166	102	4	2	216	103	110	494	299	332	156	702	0	1.726	1.7	1.377	0.8215	1.847	0.7244	0.7628	0.5	0.4103	-0.002111	-0.002653	0	0.3775	1.374E-16	0.334	4.410E-13
SPOT	75	1	152	106	166	120	4	3	3682	92	101	5801	251	277	156	711	0	1.546	1.534	0	0	5.489	0.8782	0.9231	0.7436	0.6731	-0.003722	0.001888	0	0.6176	8.688E-44	0.5857	2.000E-39
SPOT	76	1	151	123	165	137	4	4	365	90	107	1048	226	248	156	688	0	2.989	2.77	2.689	0.9465	2.959	0.7115	0.7436	0.5192	0.5577	0.001893	-0.007655	0	0.4325	1.461E-21	0.4655	6.571E-25
SPOT	77	1	151	141	165	155	4	5	359	90	107	730	235	261	156	692	0	1.84	1.857	1.632	0.8999	1.922	0.7628	0.6859	0.5385	0.4615	-0.008356	-0.01033	0	0.4167	4.501E-20	0.3849	3.492E-17
SPOT	78	1	151	158	165	172	4	6	340	93	99	946	244	283	156	698	0	2.842	2.916	2.525	0.9672	2.675	0.6667	0.7372	0.3782	0.3782	-0.003309	-0.005006	0	0.2633	2.799E-08	0.307	4.203E-11
SPOT	79	1	150	176	164	190	4	7	171	96	102	431	263	305	156	702	0	2.24	2.08	1.645	0.8009	2.335	0.6923	0.6859	0.4872	0.4295	0.003763	-0.00556	0	0.3917	7.854E-18	0.3469	4.511E-14
SPOT	80	1	150	194	164	208	4	8	170	93	100	487	246	275	156	692	0	3.13	3.1	2.57	0.8468	3.491	0.7372	0.7244	0.4679	0.4487	0.001002	-0.0009138	0	0.3529	1.641E-14	0.3643	1.946E-15
SPOT	81	1	149	211	163	225	4	9	118	97	100	228	231	251	156	697	0	-0.1429	1.136	0.8421	0.5707	1.89	0.5449	0.3462	0.2244	0.109	-0.001495	-0.003228	0	0.1157	6.094E-02	0.1706	1.005E-03
SPOT	82	1	149	229	163	243	4	10	238	99	106	525	246	265	156	714	0	2.007	1.771	1.313	0.7304	2.155	0.7756	0.859	0.609	0.6026	0.01396	0.0008399	0	0.4933	4.111E-28	0.5243	1.051E-31
SPOT	83	1	149	246	163	260	4	11	218	98	106	455	242	258	156	699	0	1.775	1.604	1.482	0.875	1.808	0.609	0.75	0.4038	0.3782	0.0004596	-0.001362	0	0.3111	2.137E-11	0.3194	5.494E-12
SPOT	84	1	148	264	162	278	4	12	322	93	96	438	212	226	156	699	0	0.9869	1.031	0.7635	0.7299	1.062	0.8718	0.9038	0.8141	0.6859	-0.03212	0.00503	0	0.6943	0.000E+00	0.6118	7.679E-43
SPOT	85	1	148	281	162	295	4	13	147	86	93	264	201	223	156	710	0	1.033	1.042	0.8504	0.7051	1.299	0.6603	0.6026	0.3846	0.2756	0.003191	0.0038	0	0.2367	8.547E-07	0.1791	4.527E-04
SPOT	86	1	148	299	162	313	4	14	655	83	90	1288	196	215	156	701	0	1.909	1.812	1.699	0.9321	1.893	0.7821	0.8974	0.6538	0.6474	-0.009265	0.002793	0	0.5184	6.789E-31	0.5566	1.464E-35
SPOT	87	1	147	316	161	330	4	15	211	83	92	418	196	216	156	695	0	1.734	1.771	1.371	0.8443	1.77	0.7628	0.7756	0.5641	0.5064	0.008815	0.005269	0	0.4086	2.525E-19	0.4131	9.460E-20
SPOT	88	1	147	334	161	348	4	16	633	88	96	411	194	216	156	716	0	0.3982	0.4508	0.3854	0.8955	0.3985	0.641	0.5705	0.4551	0.3782	0.002614	-0.0083	0	0.3706	4.611E-16	0.2895	5.804E-10
SPOT	89	1	147	352	161	366	4	17	90	87	96	180	191	223	156	701	0	-3.667	1.04	0.4084	0.1331	19.37	0.391	0.3077	0.1731	0.08974	0.005185	-0.02268	0	0.1397	1.228E-02	0.2468	2.466E-07
SPOT	90	1	146	369	160	383	4	18	87	81	86	178	175	206	156	688	0	0.5	1.5	1.246	0.3529	8.874	0.4936	0.3205	0.2115	0.1154	-0.006488	-0.00863	0	0.05423	8.388E-01	0.2583	5.789E-08
SPOT	91	1	146	387	160	401	4	19	236	79	83	374	172	188	156	702	0	1.287	1.358	0.9366	0.7989	1.222	0.7949	0.7949	0.5962	0.6026	0.002502	-0.001263	0	0.5007	7.313E-29	0.4972	1.850E-28
SPOT	92	1	145	404	159	418	4	20	335	78	81	1316	149	163	156	686	0	4.541	4.042	4.097	0.9037	4.968	0.8141	0.8269	0.609	0.6667	0.001609	-0.004949	0	0.5157	1.829E-30	0.5524	6.824E-35
SPOT	93	1	145	422	159	436	4	21	251	70	74	234	124	137	156	690	0	0.6077	0.6944	0.5582	0.8088	0.6398	0.6859	0.609	0.5321	0.4231	-0.001258	0.0001903	0	0.404	6.995E-19	0.3144	1.323E-11
SPOT	94	1	145	439	159	453	4	22	237	70	77	271	138	146	156	698	0	0.7964	0.8861	0.6975	0.8687	0.7792	0.7051	0.609	0.4359	0.3397	-0.003266	-0.009533	0	0.2523	1.226E-07	0.2468	2.519E-07
SPOT	95	1	144	457	158	471	4	23	140	74	82	208	149	163	156	699	0	0.8939	1.093	0.6813	0.6522	1.061	0.6795	0.6218	0.3718	0.2692	0.0009939	0.001428	0	0.2433	3.902E-07	0.1691	1.144E-03
SPOT	96	1	144	474	158	488	4	24	87	69	75	154	130	142	156	999	0	1.333	1.787	0.4839	0.2507	5.104	0.6218	0.5641	0.2821	0.2308	0.002351	-0.01696	0	0.1361	1.208E-02	0.1424	7.427E-03
SPOT	97	1	170	71	184	85	5	1	412	117	123	958	370	407	156	980	0	1.993	1.997	1.719	0.9361	1.906	0.7372	0.7885	0.5	0.4936	0.000672	-0.008506	0	0.4302	1.522E-22	0.4409	1.163E-23
SPOT	98	1	170	88	184	102	5	2	386	100	106	495	307	328	156	698	0	0.6573	0.6747	0.5906	0.8676	0.644	0.6859	0.7436	0.5513	0.4231	-0.004453	0.01003	0	0.4508	1.901E-23	0.3558	9.032E-15
SPOT	99	1	169	106	183	120	5	3	100	89	93	226	225	242	156	702	0	0.09091	1.118	2.216	0.6874	4.46	0.4231	0.2628	0.1731	0.09615	-0.002254	-0.01134	0	0.1303	2.366E-02	0.2507	1.484E-07
SPOT	100	1	169	124	183	138	5	4	656	85	108	711	188	217	156	702	0	0.9159	0.8705	1	0.9237	1.087	0.891	0.8462	0.8141	0.7372	0.06937	-0.006375	0	0.7215	0.000E+00	0.6474	0.000E+00
SPOT	101	1	168	141	182	155	5	5	663	86	111	855	216	246	156	686	0	1.107	1.119	1.083	0.9608	1.133	0.7564	0.7051	0.5641	0.5256	0.002319	0.00707	0	0.4589	3.283E-24	0.4347	9.099E-22
SPOT	102	1	168	159	182	173	5	6	200	92	98	640	243	278	156	690	0	3.676	3.433	2.977	0.8692	3.842	0.7244	0.7628	0.5128	0.5449	0.006412	0.005186	0	0.4276	4.243E-21	0.455	7.776E-24
SPOT	103	1	168	176	182	190	5	7	199	96	102	495	263	296	156	698	0	2.252	2.371	2.1	0.8966	2.533	0.7564	0.6731	0.4679	0.4487	0.002457	0.001827	0	0.4023	9.242E-19	0.3734	3.187E-16
SPOT	104	1	167	194	181	208	5	8	811	96	102	992	260	279	156	699	0	1.024	1.053	0.961	0.9608	1.001	0.8013	0.8013	0.6346	0.5641	-0.0004645	0.006698	0	0.5242	1.455E-31	0.502	5.558E-29
SPOT	105	1	167	211	181	225	5	9	252	100	102	704	246	264	156	700	0	3.013	2.85	2.292	0.8847	2.844	0.7564	0.8333	0.5256	0.5705	-0.002203	0.002022	0	0.4401	2.218E-22	0.5047	2.689E-29
SPOT	106	1	167	229	181	243	5	10	217	100	108	483	253	278	156	713	0	1.966	1.8	1.856	0.9286	2.093	0.7308	0.8013	0.5128	0.4744	0.004386	-0.01395	0	0.4022	7.933E-19	0.3872	1.772E-17
SPOT	107	1	166	247	180	261	5	11	2470	96	109	3563	252	277	156	700	0	1.395	1.429	1.266	0.96	1.333	0.9487	0.9295	0.859	0.8333	-0.06241	0.01341	0	0.7656	0.000E+00	0.7862	0.000E+00
SPOT	108	1	166	264	180	278	5	12	989	91	96	1331	218	237	156	702	0	1.239	1.268	1.032	0.8903	1.18	0.9423	0.9487	0.859	0.8654	-0.03201	-0.002131	0	0.8141	0.000E+00	0.8084	0.000E+00
SPOT	109	1	166	282	180	296	5	13	85	85	91	184	200	219	156	711	0	0	1.737	0.1968	0.09321	16.84	0.4295	0.2821	0.1603	0.07051	-0.007915	0.001035	0	0.1305	2.317E-02	0.2683	1.309E-08
SPOT	110	1	165	299	179	313	5	14	816	83	88	914	192	213	156	688	0	0.985	0.9865	0.8891	0.9298	0.9523	0.8077	0.8077	0.6282	0.5833	-0.004942	-0.00822	0	0.5114	5.610E-30	0.5079	1.393E-29
SPOT	111	1	165	317	179	331	5	15	153	81	90	261	184	201	156	692	0	1.069	1.188	1.262	0.7302	2.06	0.6538	0.4551	0.391	0.2756	0.007777	-0.01364	0	0.2263	3.222E-06	0.1776	5.423E-04
SPOT	112	1	165	334	179	348	5	16	137	83	91	283	190	203	156	698	0	1.722	1.491	1.015	0.6771	1.798	0.6731	0.7564	0.4423	0.4295	-0.007303	-0.0008909	0	0.2797	2.748E-09	0.3233	2.858E-12
SPOT	113	1	164	352	178	366	5	17	162	85	94	300	196	223	156	690	0	1.351	1.281	1.054	0.7314	1.62	0.7115	0.7115	0.5449	0.4423	-0.004488	0.01256	0	0.4004	1.477E-18	0.3412	1.374E-13
SPOT	114	1	164	369	178	383	5	18	398	82	86	965	183	213	156	688	0	2.475	2.636	1.376	0.7187	2.325	0.9551	0.9872	0.9167	0.9359	-0.03294	-0.0249	0	0.8396	0.000E+00	0.8652	0.000E+00
SPOT	115	1	163	387	177	401	5	19	171	78	82	364	169	183	156	711	0	2.097	1.971	1.627	0.7914	2.372	0.7821	0.7436	0.5641	0.4936	-0.002839	0.0003989	0	0.4093	1.821E-19	0.4086	2.117E-19
