HEADER	SPOT	GRID	TOP	LEFT	BOT	RIGHT	ROW	COL	CH1I	CH1B	CH1AB	CH2I	CH2B	CH2AB	SPIX	BGPIX	EDGE	RAT2	MRAT	REGR	CORR	LFRAT	CH1GTB1	CH2GTB1	CH1GTB2	CH2GTB2	CH1EDGEA	CH2EDGEA	FLAG	CH1KSD	CH1KSP	CH2KSD	CH2KSP
SPOT	14	1	70	330	84	344	1	14	1605	83	88	585	154	164	156	985	0	0.2832	0.308	0.2492	0.868	0.2541	0.9038	0.7885	0.7179	0.6731	0.002333	-0.005388	0	0.6014	1.093E-43	0.5249	2.243E-33
SPOT	15	1	70	348	84	362	1	15	1725	87	91	479	156	165	156	990	0	0.1972	0.2124	0.1501	0.7474	0.1531	0.891	0.8205	0.7308	0.6603	-0.0007651	0.01322	0	0.6165	0.000E+00	0.5242	2.624E-33
SPOT	16	1	70	366	84	380	1	16	1396	85	89	425	153	162	156	966	0	0.2075	0.1746	0.1601	0.6453	0.1663	0.8333	0.7949	0.6731	0.6218	0.007314	0.003313	0	0.5823	7.178E-41	0.4754	2.228E-27
SPOT	17	1	70	383	84	397	1	17	3448	82	87	1342	154	160	156	955	0	0.3529	0.3535	0.3146	0.8967	0.3217	0.8974	0.8077	0.75	0.641	0.002922	-0.003367	0	0.6741	0.000E+00	0.5591	1.176E-37
SPOT	18	1	70	401	84	415	1	18	2525	84	89	936	158	166	156	968	0	0.3187	0.3347	0.2844	0.8748	0.2912	0.9038	0.8077	0.7179	0.6346	0.002131	-0.009783	0	0.6222	0.000E+00	0.5492	2.046E-36
SPOT	19	1	69	418	83	432	1	19	2959	85	97	682	167	175	156	985	0	0.1792	0.2117	0.1495	0.8362	0.151	0.9103	0.8333	0.8141	0.6923	0.03423	-0.003696	0	0.7489	0.000E+00	0.5805	1.000E-40
SPOT	20	1	69	436	83	450	1	20	569	84	97	308	164	172	156	999	0	0.2969	0.3265	0.2441	0.7195	0.2596	0.7628	0.7179	0.6282	0.5321	0.008201	-0.003719	0	0.4903	3.149E-29	0.3889	1.505E-18
SPOT	21	1	69	454	83	468	1	21	2810	81	84	715	160	167	156	1014	0	0.2034	0.2392	0.1759	0.8687	0.1778	0.9359	0.8269	0.75	0.5833	0.004393	0.003127	0	0.6346	0.000E+00	0.4961	5.716E-30
SPOT	22	1	69	473	83	487	1	22	791	80	84	611	157	163	156	1016	0	0.6385	0.6999	0.5524	0.844	0.6086	0.8333	0.7564	0.5962	0.6154	-0.01486	-0.006565	0	0.5336	1.292E-34	0.507	2.667E-31
SPOT	23	1	69	491	83	505	1	23	2133	80	83	426	156	163	156	989	0	0.1315	0.1417	0.1164	0.855	0.117	0.8462	0.7436	0.6538	0.5833	-0.04724	-0.005763	0	0.5699	2.758E-39	0.4447	4.358E-24
SPOT	24	1	69	508	83	522	1	24	2302	81	84	358	160	167	156	1203	0	0.08915	0.1013	0.0749	0.7478	0.07542	0.8654	0.7436	0.7436	0.5641	-0.01499	2.925E-5	0	0.6331	0.000E+00	0.4394	4.218E-24
SPOT	25	1	89	102	103	116	2	1	196	61	65	202	137	145	156	933	0	0.4815	0.5455	0.5204	0.6792	0.6876	0.7115	0.6474	0.5641	0.3974	0.004722	-0.008131	0	0.4614	1.073E-25	0.2302	1.020E-06
SPOT	26	1	89	119	103	133	2	2	204	66	70	247	141	148	156	668	0	0.7681	0.8213	0.5151	0.6663	0.6915	0.75	0.7436	0.5769	0.5192	-0.003946	-0.002161	0	0.463	1.610E-24	0.3439	1.021E-13
SPOT	27	1	89	137	103	151	2	3	117	67	70	169	129	142	156	647	0	0.8	0.7778	0.2387	0.2004	2.031	0.7244	0.6538	0.4808	0.3333	0.0023	0.01027	0	0.3663	2.029E-15	0.1666	1.585E-03
SPOT	28	1	89	154	103	168	2	4	214	71	74	201	135	145	156	625	0	0.4615	0.6404	0.1412	0.1369	1.337	0.9423	0.7436	0.8526	0.4551	0.03138	-0.00447	0	0.7757	0.000E+00	0.3067	7.246E-11
SPOT	29	1	89	172	103	186	2	5	284	78	82	240	143	151	156	650	0	0.4709	0.6531	0.4566	0.8585	0.4869	0.6282	0.6026	0.3846	0.3462	-0.0008474	-0.01377	0	0.281	2.952E-09	0.1997	6.915E-05
SPOT	30	1	89	190	103	204	2	6	517	79	83	329	142	153	156	629	0	0.4269	0.5175	0.3556	0.8852	0.3673	0.6667	0.6346	0.4551	0.4487	0.003649	-0.002977	0	0.3485	6.456E-14	0.291	7.839E-10
SPOT	31	1	88	207	102	221	2	7	326	75	82	334	142	152	156	637	0	0.7649	0.7829	0.7814	0.8499	0.9065	0.8013	0.7372	0.6282	0.5385	0.006436	0.01617	0	0.531	7.847E-32	0.3715	8.433E-16
SPOT	32	1	88	225	102	239	2	8	898	80	85	271	143	153	156	661	0	0.1565	0.1732	0.1296	0.6071	0.1337	0.8269	0.7179	0.5833	0.5256	0.004992	0.001361	0	0.5275	1.219E-31	0.3642	2.641E-15
SPOT	33	1	88	242	102	256	2	9	1880	81	86	851	143	153	156	655	0	0.3936	0.4011	0.3618	0.9388	0.3676	0.8462	0.8013	0.6923	0.6282	0.003257	0.01255	0	0.5678	1.602E-36	0.4988	2.770E-28
SPOT	34	1	88	260	102	274	2	10	172	82	88	163	143	152	156	680	0	0.2222	0.5333	0.2519	0.3571	0.4147	0.7372	0.5513	0.5513	0.2115	0.01242	-0.001964	0	0.4193	2.956E-20	0.06938	5.596E-01
SPOT	35	1	88	278	102	292	2	11	231	88	97	262	149	157	156	649	0	0.7902	0.8809	0.4301	0.6363	0.5527	0.75	0.7756	0.5192	0.5192	-0.002773	-0.0001498	0	0.3807	1.265E-16	0.3567	1.194E-14
SPOT	36	1	88	295	102	309	2	12	291	91	98	314	150	161	156	634	0	0.82	0.9278	0.5262	0.6074	0.7919	0.8269	0.7885	0.5705	0.5705	0.0007267	0.0009641	0	0.4645	1.940E-24	0.4026	1.854E-18
SPOT	37	1	88	313	102	327	2	13	1121	85	89	519	142	153	156	672	0	0.3639	0.3342	0.2733	0.743	0.29	0.8718	0.7628	0.6923	0.6538	-0.003111	-0.004425	0	0.5852	5.907E-39	0.5261	1.436E-31
SPOT	38	1	88	331	102	345	2	14	2772	84	90	2007	145	154	156	676	0	0.6927	0.7351	0.6212	0.929	0.6497	0.9038	0.8205	0.7051	0.6923	-0.002352	0.00462	0	0.5823	1.257E-38	0.5518	1.012E-34
SPOT	39	1	88	348	102	362	2	15	318	89	93	306	156	161	156	698	0	0.655	0.5634	0.5707	0.7512	0.7	0.7308	0.7308	0.5962	0.4936	0.00339	0.00272	0	0.5002	8.852E-29	0.365	1.600E-15
SPOT	40	1	87	366	101	380	2	16	273	83	87	208	152	157	156	689	0	0.2947	0.9792	0.1475	0.5387	0.1562	0.6346	0.5321	0.3205	0.2885	0.00463	-0.005806	0	0.1941	1.100E-04	0.1639	1.841E-03
SPOT	41	1	87	383	101	397	2	17	282	79	84	198	153	158	156	685	0	0.2217	0.5364	0.2157	0.7128	0.2259	0.6474	0.5192	0.359	0.2436	0.003122	-0.00605	0	0.228	2.686E-06	0.1285	2.731E-02
SPOT	42	1	87	401	101	415	2	18	398	82	85	239	155	162	156	721	0	0.2658	0.2637	0.2135	0.4199	0.2717	0.7949	0.6154	0.6218	0.3974	0.006345	-0.002529	0	0.53	1.969E-32	0.2413	4.599E-07
SPOT	43	1	87	419	101	433	2	19	300	87	92	282	158	169	156	714	0	0.5822	0.4778	0.4303	0.6037	0.5812	0.8013	0.7564	0.5962	0.4744	0.0007587	-0.01363	0	0.4762	3.144E-26	0.3281	1.141E-12
SPOT	44	1	87	436	101	450	2	20	473	89	94	462	164	173	156	719	0	0.776	0.769	0.6042	0.8099	0.6975	0.7244	0.7564	0.5897	0.5833	0.009708	-0.004659	0	0.4923	4.997E-28	0.4644	5.371E-25
SPOT	45	1	87	454	101	468	2	21	164	85	89	213	162	169	156	718	0	0.6456	0.9017	0.4247	0.4359	0.9851	0.7564	0.7051	0.5128	0.3397	0.004287	-0.003121	0	0.427	3.442E-21	0.2168	8.856E-06
SPOT	46	1	87	471	101	485	2	22	299	86	90	183	165	171	156	707	0	0.08451	0.2381	0.04502	0.1339	0.05265	0.8013	0.5385	0.5641	0.1667	-0.0005663	-0.001121	0	0.4739	6.280E-26	0.07732	4.150E-01
SPOT	47	1	87	489	101	503	2	23	318	89	92	255	164	171	156	715	0	0.3974	0.5219	0.2761	0.557	0.3303	0.7821	0.7179	0.5385	0.4872	-0.003999	-0.003059	0	0.4754	3.817E-26	0.3378	2.084E-13
SPOT	48	1	86	507	100	521	2	24	729	82	85	261	163	169	156	1000	0	0.1515	0.1534	0.1284	0.6698	0.1318	0.7821	0.7692	0.6154	0.4679	0.00161	-0.004454	0	0.5443	6.292E-36	0.3347	7.489E-14
SPOT	49	1	107	102	121	116	3	1	103	66	71	153	143	150	156	958	0	0.2703	1.063	0.2644	0.287	0.8252	0.6603	0.5321	0.3269	0.2179	0.01548	0.009355	0	0.217	4.890E-06	0.07205	4.747E-01
SPOT	50	1	107	119	121	133	3	2	133	73	78	200	146	157	156	689	0	0.9	1.052	0.5126	0.3973	1.842	0.75	0.6795	0.5321	0.3526	-0.006616	-0.000157	0	0.3938	5.890E-18	0.2163	1.034E-05
SPOT	51	1	106	137	120	151	3	3	131	71	74	223	132	145	156	710	0	1.517	1.522	1.185	0.7654	1.747	0.6282	0.6667	0.4167	0.4808	-0.003368	-0.0004996	0	0.3266	1.511E-12	0.3199	4.665E-12
SPOT	52	1	106	155	120	169	3	4	191	69	73	174	130	140	156	689	0	0.3607	0.5287	0.2829	0.4605	0.3912	0.7821	0.6282	0.5321	0.3397	0.006327	0.0006567	0	0.4369	5.333E-22	0.1733	8.041E-04
SPOT	53	1	106	172	120	186	3	5	623	73	78	264	138	144	156	695	0	0.2291	0.2586	0.2199	0.7847	0.2269	0.8077	0.7179	0.6218	0.5	0.009963	0.002697	0	0.5284	4.905E-32	0.3472	4.482E-14
SPOT	54	1	106	190	120	204	3	6	161	78	83	186	141	149	156	700	0	0.5422	0.7656	0.4756	0.5957	0.6969	0.7692	0.6859	0.4872	0.3141	-0.0008682	0.0006909	0	0.3736	2.989E-16	0.2042	3.744E-05
SPOT	55	1	106	207	120	221	3	7	180	81	87	286	144	152	156	700	0	1.434	1.594	1.133	0.8417	1.415	0.6282	0.609	0.3654	0.4103	0.00273	0.0071	0	0.2528	1.140E-07	0.2646	2.318E-08
SPOT	56	1	106	225	120	239	3	8	318	85	89	211	148	155	156	723	0	0.2704	0.3726	0.2732	0.6583	0.3042	0.7372	0.6731	0.5449	0.4038	-0.003914	0.00618	0	0.4198	1.610E-20	0.2463	2.430E-07
SPOT	57	1	106	243	120	257	3	9	336	83	87	250	143	151	156	693	0	0.4229	0.5294	0.3472	0.8806	0.3592	0.6154	0.6603	0.4167	0.391	-0.0001779	-0.01225	0	0.3136	1.486E-11	0.2393	6.608E-07
SPOT	58	1	106	260	120	274	3	10	210	81	85	175	140	148	156	698	0	0.2713	0.5875	0.2151	0.6182	0.2334	0.6282	0.5897	0.3462	0.3013	0.00436	-0.002726	0	0.2382	7.474E-07	0.1408	1.132E-02
SPOT	59	1	106	278	120	292	3	11	1608	87	98	213	147	156	156	703	0	0.04339	0.07174	0.03116	0.4772	0.03165	0.8333	0.6538	0.6859	0.4103	-0.004415	0.003389	0	0.5499	9.820E-35	0.2487	1.916E-07
SPOT	60	1	105	295	119	309	3	12	802	90	99	499	151	161	156	685	0	0.4888	0.4641	0.4992	0.8593	0.5371	0.7564	0.7308	0.6346	0.5577	-0.002758	-0.01208	0	0.5001	1.160E-28	0.3889	1.685E-17
SPOT	61	1	105	313	119	327	3	13	443	81	88	237	148	158	156	709	0	0.2459	0.5809	0.2354	0.8783	0.2392	0.6218	0.5256	0.3269	0.2821	-0.004996	-0.003633	0	0.2274	2.652E-06	0.1723	8.469E-04
SPOT	62	1	105	331	119	345	3	14	193	79	84	199	147	156	156	689	0	0.4561	0.6538	0.392	0.5718	0.5342	0.7821	0.6346	0.5192	0.3526	0.006507	0.002828	0	0.3948	4.829E-18	0.1878	2.055E-04
SPOT	63	1	105	348	119	362	3	15	371	81	86	236	153	157	156	695	0	0.2862	0.4227	0.2903	0.8634	0.2986	0.6474	0.5128	0.391	0.3013	-0.001422	0.005291	0	0.2683	1.410E-08	0.1849	2.705E-04
SPOT	64	1	105	366	119	380	3	16	223	79	84	301	150	154	156	714	0	1.049	1.027	0.7623	0.7136	1.087	0.7372	0.7051	0.5513	0.5705	0.01089	0.001661	0	0.4369	3.826E-22	0.4572	3.288E-24
SPOT	65	1	105	383	119	397	3	17	280	77	83	210	153	160	156	698	0	0.2808	0.3529	0.1675	0.4097	0.2016	0.7756	0.7051	0.5705	0.4167	0.0001513	-0.003533	0	0.4849	4.539E-27	0.2807	2.377E-09
SPOT	66	1	105	401	119	415	3	18	330	81	85	205	153	162	156	712	0	0.2088	0.3311	0.2033	0.4963	0.234	0.8013	0.6218	0.6026	0.3526	-0.002483	0.000477	0	0.513	2.375E-30	0.1911	1.405E-04
SPOT	67	1	105	419	119	433	3	19	317	85	88	303	153	162	156	693	0	0.6466	0.8444	0.4848	0.7745	0.5552	0.7756	0.7372	0.5	0.4808	0.001004	-0.005947	0	0.4005	1.424E-18	0.3231	3.092E-12
SPOT	68	1	105	436	119	450	3	20	449	87	91	275	159	166	156	689	0	0.3204	0.4037	0.2902	0.7353	0.3112	0.7821	0.6859	0.5513	0.4615	0.01417	-0.004862	0	0.4969	2.483E-28	0.344	8.433E-14
SPOT	69	1	104	454	118	468	3	21	254	86	90	220	157	166	156	698	0	0.375	0.4676	0.3685	0.6147	0.4635	0.8013	0.6667	0.5577	0.3654	-0.004141	-0.003571	0	0.4806	1.340E-26	0.2307	1.873E-06
SPOT	70	1	104	471	118	485	3	22	308	89	92	257	164	171	156	685	0	0.4247	0.4736	0.3863	0.6507	0.4672	0.7692	0.7115	0.6026	0.5	0.02619	-0.009417	0	0.5545	3.862E-35	0.3724	4.356E-16
SPOT	71	1	104	489	118	503	3	23	1143	92	94	641	165	173	156	719	0	0.4529	0.4994	0.4057	0.8912	0.4212	0.8077	0.7244	0.6026	0.5833	0.01471	-0.018	0	0.5201	3.046E-31	0.4993	8.058E-29
SPOT	72	1	104	507	118	521	3	24	177	85	87	209	163	170	156	1033	0	0.5	0.8674	0.5387	0.5864	0.8672	0.7372	0.5962	0.4936	0.3526	-0.007599	-0.003915	0	0.4058	3.062E-20	0.209	1.102E-05
SPOT	73	1	124	102	138	116	4	1	263	71	76	262	141	150	156	964	0	0.6302	0.6708	0.5396	0.6795	0.7145	0.7436	0.7308	0.6026	0.5192	0.00597	0.0008234	0	0.4734	3.798E-27	0.3676	1.533E-16
SPOT	74	1	124	119	138	133	4	2	176	74	78	203	149	160	156	695	0	0.5294	0.7679	0.394	0.4695	0.692	0.7692	0.6795	0.6026	0.359	-0.007872	0.002484	0	0.4715	1.352E-25	0.2032	4.216E-05
SPOT	75	1	124	137	138	151	4	3	4857	68	71	1273	131	143	156	724	0	0.2385	0.2481	2.766	3.322	0.946	0.9103	0.7885	0.7628	0.6667	0.02225	0.01059	0	0.6705	0.000E+00	0.5223	1.557E-31
SPOT	76	1	124	155	138	169	4	4	288	68	117	248	130	155	156	701	0	0.5364	0.5584	0.4658	0.7569	0.5384	0.7692	0.7244	0.5513	0.5256	0.003673	0.004796	0	0.433	1.101E-21	0.3388	1.920E-13
SPOT	77	1	124	172	138	186	4	5	389	74	124	228	139	160	156	689	0	0.2825	0.3515	0.242	0.7776	0.2533	0.7821	0.6795	0.5449	0.4808	0.009215	-0.007543	0	0.4008	1.380E-18	0.2995	1.457E-10
SPOT	78	1	124	190	138	204	4	6	532	76	81	233	137	144	156	703	0	0.2105	0.2993	0.1983	0.7975	0.2029	0.7244	0.609	0.4936	0.4359	0.002766	0.002226	0	0.3697	6.265E-16	0.2879	7.866E-10
SPOT	79	1	124	207	138	221	4	7	235	85	90	242	144	155	156	689	0	0.6533	0.6257	0.5324	0.7762	0.6175	0.7244	0.7628	0.5256	0.4423	-0.005118	0.007776	0	0.4133	9.852E-20	0.2876	8.912E-10
SPOT	80	1	123	225	137	239	4	8	307	88	93	267	148	157	156	709	0	0.5434	0.6621	0.3905	0.7621	0.433	0.7179	0.7244	0.4936	0.4551	-0.005101	-0.002286	0	0.3792	9.124E-17	0.2918	4.247E-10
SPOT	81	1	123	243	137	257	4	9	451	87	92	266	148	155	156	689	0	0.3242	0.4198	0.26	0.8034	0.2702	0.6859	0.6538	0.3846	0.4231	0.0006725	-0.009491	0	0.2845	1.423E-09	0.2969	2.161E-10
SPOT	82	1	123	260	137	274	4	10	182	86	95	180	149	162	156	685	0	0.3229	0.7407	0.2318	0.3456	0.3911	0.7821	0.5769	0.5	0.3013	-0.003367	-0.006238	0	0.3602	4.437E-15	0.1723	8.886E-04
SPOT	83	1	123	278	137	292	4	11	276	88	106	197	147	169	156	721	0	0.266	0.4167	0.264	0.6756	0.2893	0.7436	0.5833	0.4744	0.3141	-0.001375	0.004618	0	0.3125	1.495E-11	0.1701	1.010E-03
SPOT	84	1	123	296	137	310	4	12	1423	86	102	542	147	165	156	704	0	0.2954	0.2953	0.2803	0.8354	0.2896	0.9615	0.9231	0.9231	0.8141	-0.0123	-0.04425	0	0.8676	0.000E+00	0.6562	0.000E+00
SPOT	85	1	123	313	137	327	4	13	456	81	86	251	149	160	156	707	0	0.272	0.6538	0.2529	0.8833	0.2578	0.7179	0.5962	0.4038	0.2949	0.004779	-0.004841	0	0.291	4.836E-10	0.1583	2.863E-03
SPOT	86	1	123	331	137	345	4	14	752	78	82	404	152	160	156	693	0	0.3739	0.388	0.3499	0.8829	0.3609	0.7821	0.7564	0.6154	0.5577	-0.003426	-0.001793	0	0.534	1.088E-32	0.4343	9.142E-22
SPOT	87	1	123	348	137	362	4	15	224	77	81	197	153	158	156	689	0	0.2993	0.4326	0.2667	0.4791	0.3489	0.7244	0.6603	0.5577	0.3205	0.005597	0.003736	0	0.4943	4.782E-28	0.2059	3.242E-05
SPOT	88	1	123	366	137	380	4	16	656	75	80	343	151	159	156	715	0	0.3305	0.3632	0.3115	0.9054	0.3176	0.7628	0.6538	0.5256	0.4679	1.164E-5	-0.01116	0	0.4143	5.824E-20	0.3182	6.031E-12
SPOT	89	1	122	384	136	398	4	17	141	76	82	181	154	162	156	689	0	0.4154	1.148	0.3142	0.5143	0.426	0.5705	0.5385	0.3269	0.2628	-0.001145	-0.003667	0	0.1942	1.086E-04	0.1202	4.647E-02
SPOT	90	1	122	401	136	415	4	18	199	80	89	192	156	167	156	695	0	0.3025	0.9254	0.1859	0.6037	0.1986	0.5833	0.5833	0.2949	0.25	-0.005018	-0.005142	0	0.1628	2.002E-03	0.09337	2.058E-01
SPOT	91	1	122	419	136	433	4	19	261	85	92	295	154	165	156	689	0	0.8011	0.8205	0.675	0.7428	0.8784	0.7308	0.7051	0.5385	0.5064	0.005323	0.01674	0	0.4573	4.580E-24	0.3475	4.486E-14
SPOT	92	1	122	436	136	450	4	20	284	86	89	897	153	161	156	695	0	3.758	3.761	3.406	0.8794	4.337	0.7564	0.7949	0.5705	0.5769	0.003442	-0.02024	0	0.4827	8.265E-27	0.4765	3.975E-26
SPOT	93	1	122	454	136	468	4	21	266	86	89	183	157	166	156	726	0	0.1444	0.2575	0.1846	0.5164	0.2079	0.7115	0.5705	0.5064	0.2308	0.004698	-0.0004769	0	0.4404	1.481E-22	0.1147	6.289E-02
SPOT	94	1	122	472	136	486	4	22	307	88	90	203	161	171	156	701	0	0.1918	0.4531	0.1783	0.685	0.1854	0.6474	0.5833	0.3782	0.2821	-0.004219	-0.002417	0	0.2847	1.284E-09	0.1457	7.843E-03
SPOT	95	1	122	489	136	503	4	23	182	92	95	232	167	178	156	698	0	0.7222	0.9695	0.4402	0.5474	0.6872	0.641	0.6218	0.391	0.3526	0.003953	0.003705	0	0.2939	3.265E-10	0.1959	8.926E-05
SPOT	96	1	122	507	136	521	4	24	134	87	93	199	168	177	156	1022	0	0.6596	1.205	0.3164	0.3204	0.9893	0.609	0.5769	0.3333	0.25	-0.006403	0.01256	0	0.2121	7.802E-06	0.1016	1.149E-01
SPOT	97	1	142	102	156	116	5	1	601	70	72	212	133	142	156	980	0	0.1488	0.1944	0.1119	0.6014	0.1149	0.7821	0.7244	0.609	0.5	0.004055	0.0005925	0	0.5077	3.130E-31	0.3347	8.220E-14
SPOT	98	1	142	120	156	134	5	2	386	71	74	210	141	150	156	693	0	0.219	0.2884	0.2382	0.7049	0.2539	0.7436	0.6667	0.5833	0.3782	0.005429	0.0004224	0	0.491	1.045E-27	0.2313	1.773E-06
SPOT	99	1	142	137	156	151	5	3	90	68	71	128	135	143	156	698	0	-0.3182	0.96	0.1845	0.2322	0.4245	0.4808	0.391	0.2051	0.141	-1.34E-5	-5.135E-5	0	0.126	3.185E-02	0.1273	2.919E-02
SPOT	100	1	141	155	155	169	5	4	894	71	144	490	134	165	156	689	0	0.4326	0.3954	0.4883	0.6018	0.7121	0.8397	0.8205	0.7436	0.7244	0.106	0.004156	0	0.6599	0.000E+00	0.5612	5.003E-36
SPOT	101	1	141	172	155	186	5	5	699	75	148	271	137	168	156	685	0	0.2147	0.2335	0.1707	0.6785	0.1782	0.8077	0.7692	0.6474	0.5577	-0.01073	0.007083	0	0.5012	8.617E-29	0.3741	3.124E-16
SPOT	102	1	141	190	155	204	5	6	162	75	80	222	138	146	156	710	0	0.9655	1.074	0.6275	0.5738	1.173	0.75	0.7179	0.5128	0.5	0.007406	0.001664	0	0.4043	5.311E-19	0.3351	3.476E-13
SPOT	103	1	141	208	155	222	5	7	229	82	88	225	149	160	156	700	0	0.517	0.7264	0.463	0.5161	0.8129	0.7821	0.6538	0.5769	0.3974	0.0002794	0.00651	0	0.4558	5.624E-24	0.2366	8.979E-07
SPOT	104	1	141	225	155	239	5	8	692	86	92	512	150	162	156	710	0	0.5974	0.6337	0.5294	0.888	0.5618	0.8462	0.7821	0.6218	0.6474	0.0008474	0.006022	0	0.5059	1.623E-29	0.4752	4.299E-26
SPOT	105	1	141	243	155	257	5	9	226	87	93	338	150	159	156	711	0	1.353	1.326	0.9998	0.7765	1.372	0.7308	0.8141	0.5641	0.6538	-0.002046	0.004425	0	0.4662	3.874E-25	0.4879	1.742E-27
SPOT	106	1	141	260	155	274	5	10	176	87	96	196	154	166	156	689	0	0.4719	0.7006	0.3207	0.4016	0.5901	0.75	0.6282	0.5192	0.3269	-0.001486	0.003176	0	0.4049	5.827E-19	0.1711	9.775E-04
SPOT	107	1	141	278	155	292	5	11	2410	85	102	2183	153	172	156	712	0	0.8731	0.8791	0.7899	0.8412	0.9283	0.9936	0.9936	0.9487	0.9615	-0.00868	-0.06168	0	0.9078	0.000E+00	0.8836	0.000E+00
SPOT	108	1	141	296	155	310	5	12	807	82	95	440	144	162	156	693	0	0.4083	0.4127	0.3939	0.66	0.4771	0.9551	0.9423	0.9103	0.8269	-0.0226	-0.03851	0	0.8317	0.000E+00	0.702	0.000E+00
SPOT	109	1	140	313	154	327	5	13	84	79	82	156	140	152	156	685	0	3.2	2.102	0.06879	0.03513	15.25	0.5192	0.5769	0.1667	0.2179	-0.008229	0.0002026	0	0.1126	7.411E-02	0.09765	1.675E-01
SPOT	110	1	140	331	154	345	5	14	827	76	79	232	145	154	156	698	0	0.1158	0.141	0.08018	0.5592	0.08233	0.8462	0.7372	0.6603	0.5	0.007514	0.01352	0	0.5746	7.798E-38	0.3248	2.209E-12
SPOT	111	1	140	348	154	362	5	15	156	77	81	186	151	157	156	685	0	0.443	1	0.4348	0.5842	0.6179	0.6923	0.5769	0.3654	0.2692	0.005558	0.0001868	0	0.2767	4.512E-09	0.1661	1.536E-03
SPOT	112	1	140	366	154	380	5	16	132	77	81	179	150	158	156	719	0	0.5273	1.028	0.4009	0.364	1.28	0.7308	0.5897	0.4615	0.2949	-0.003577	-0.002032	0	0.3374	2.161E-13	0.1226	3.881E-02
SPOT	113	1	140	384	154	398	5	17	140	77	82	184	152	160	156	704	0	0.5079	0.7368	0.2986	0.2723	1.396	0.7756	0.6346	0.5321	0.2821	-0.005236	0.008732	0	0.4043	5.618E-19	0.1904	1.536E-04
