HEADER	SPOT	GRID	TOP	LEFT	BOT	RIGHT	ROW	COL	CH1I	CH1B	CH1AB	CH2I	CH2B	CH2AB	SPIX	BGPIX	EDGE	RAT2	MRAT	REGR	CORR	LFRAT	CH1GTB1	CH2GTB1	CH1GTB2	CH2GTB2	CH1EDGEA	CH2EDGEA	FLAG	CH1KSD	CH1KSP	CH2KSD	CH2KSP
SPOT	14	1	48	319	62	333	1	14	2450	87	124	2529	70	93	156	933	0	1.041	1.058	1.019	0.9717	1.05	0.7436	0.75	0.5769	0.609	0.06959	-0.02043	0	0.4892	7.730E-29	0.4892	7.859E-29
SPOT	15	1	48	337	62	351	1	15	2468	83	115	2614	65	90	156	969	0	1.069	1.058	1.025	0.939	1.098	0.8077	0.7821	0.7115	0.6987	0.01179	0.01319	0	0.5654	1.435E-38	0.5693	4.240E-39
SPOT	16	1	47	355	61	369	1	16	2479	71	110	1541	53	73	156	988	0	0.6179	0.619	0.5923	0.9511	0.6091	0.8462	0.8141	0.7244	0.6987	0.05285	0.0607	0	0.5496	1.448E-36	0.5557	2.279E-37
SPOT	17	1	47	372	61	386	1	17	5894	73	138	4809	59	98	156	985	0	0.816	0.8214	0	0	0.7603	0.8974	0.8782	0.7308	0.6923	0.07307	0.01797	0	0.543	1.087E-35	0.5817	6.775E-41
SPOT	18	1	47	390	61	404	1	18	4200	79	119	3573	64	99	156	997	0	0.8515	0.8335	0	0	0.434	0.8462	0.8397	0.6859	0.6923	0.05311	0.02262	0	0.5833	3.501E-41	0.6205	0.000E+00
SPOT	19	1	47	407	61	421	1	19	6471	83	104	3101	68	84	156	976	0	0.4748	0.4662	0	0	0.1597	0.8205	0.8397	0.6987	0.6987	0.05762	0.01216	0	0.6065	2.382E-44	0.6154	1.401E-45
SPOT	20	1	47	425	61	439	1	20	1078	83	97	1425	69	76	156	978	0	1.363	1.347	1.269	0.9552	1.345	0.8462	0.8397	0.6474	0.6603	0.01248	0.009182	0	0.5382	4.879E-35	0.6142	1.401E-45
SPOT	21	1	47	443	61	457	1	21	5174	84	89	4048	69	71	156	984	0	0.7817	0.8145	0	0	0.1994	0.8718	0.9295	0.7372	0.7692	0.02201	0.00793	0	0.6594	0.000E+00	0.7018	0.000E+00
SPOT	22	1	47	462	61	476	1	22	1503	94	107	2028	78	88	156	986	0	1.384	1.303	1.264	0.9211	1.408	0.9359	0.9487	0.7628	0.7756	-0.001146	-0.008349	0	0.6358	0.000E+00	0.6476	0.000E+00
SPOT	23	1	46	480	60	494	1	23	3347	92	106	2279	78	88	156	1000	0	0.6762	0.6809	0.6514	0.9602	0.668	0.8718	0.8269	0.7115	0.7051	-0.05163	0.009845	0	0.5678	4.552E-39	0.5988	2.144E-43
SPOT	24	1	46	497	60	511	1	24	3634	82	86	3824	69	70	156	1215	0	1.057	1.075	0	0	0.952	0.9038	0.8974	0.6923	0.7436	-0.02606	0.02017	0	0.6201	0.000E+00	0.6959	0.000E+00
SPOT	25	1	67	91	81	105	2	1	294	95	101	293	82	90	156	983	0	1.06	1.048	0.9163	0.9171	1.002	0.7179	0.6923	0.5385	0.5641	0.006786	0.01935	0	0.4628	4.964E-26	0.4817	3.621E-28
SPOT	26	1	67	108	81	122	2	2	289	97	103	337	82	91	156	709	0	1.328	1.223	1.092	0.8995	1.239	0.7885	0.9038	0.5833	0.6667	-0.002539	-0.002278	0	0.4628	9.220E-25	0.5388	2.046E-33
SPOT	27	1	67	126	81	140	2	3	175	89	96	160	79	87	156	711	0	0.9419	0.9237	0.6862	0.8204	0.8025	0.75	0.7564	0.4679	0.5321	0.00415	-0.01237	0	0.3532	1.306E-14	0.3744	2.336E-16
SPOT	28	1	67	143	81	157	2	4	361	93	114	288	81	104	156	699	0	0.7724	0.7597	0.612	0.7429	0.7739	0.9423	0.9487	0.9103	0.9038	0.03929	-0.03499	0	0.8103	0.000E+00	0.7653	0.000E+00
SPOT	29	1	67	161	81	175	2	5	896	103	126	806	89	116	156	704	0	0.9042	0.9154	0.8422	0.9152	0.9119	0.9679	0.9679	0.9295	0.9167	0.0118	-0.04983	0	0.8008	0.000E+00	0.7509	0.000E+00
SPOT	30	1	66	179	80	193	2	6	710	95	113	574	81	101	156	689	0	0.8016	0.8945	0.7114	0.9237	0.7548	0.7628	0.7692	0.5513	0.5577	-0.008892	0.01276	0	0.4017	1.157E-18	0.4128	1.093E-19
SPOT	31	1	66	196	80	210	2	7	319	86	93	304	70	76	156	696	0	1.004	0.9649	0.8505	0.8704	0.9741	0.7244	0.7179	0.5705	0.5577	0.0009596	0.005808	0	0.4789	2.133E-26	0.4835	6.653E-27
SPOT	32	1	66	214	80	228	2	8	1439	83	88	775	64	71	156	719	0	0.5243	0.516	0.4866	0.9483	0.4973	0.7244	0.8333	0.6026	0.5962	0.01619	0.01175	0	0.5335	7.581E-33	0.4981	1.107E-28
SPOT	33	1	66	232	80	246	2	9	2949	80	83	1732	64	67	156	702	0	0.5814	0.567	0.5469	0.9532	0.5599	0.859	0.8397	0.6859	0.6346	0.0008386	0.007771	0	0.609	1.728E-42	0.594	1.899E-40
SPOT	34	1	66	249	80	263	2	10	228	74	75	149	59	59	156	699	0	0.5844	0.5782	0.4324	0.7658	0.4846	0.7244	0.8077	0.5321	0.5577	0.01423	0.001977	0	0.4536	9.489E-24	0.4393	2.661E-22
SPOT	35	1	66	267	80	281	2	11	205	66	68	171	56	53	156	693	0	0.8273	0.7857	0.7832	0.8753	0.8779	0.8718	0.8526	0.6603	0.609	-0.0002898	-0.01697	0	0.4704	1.842E-25	0.4389	3.185E-22
SPOT	36	1	66	284	80	298	2	12	183	68	71	161	59	56	156	699	0	0.887	0.7959	0.9275	0.9086	1.023	0.5321	0.4936	0.3974	0.3205	0.001135	-0.07704	0	0.2703	1.052E-08	0.2499	1.674E-07
SPOT	37	1	65	302	79	316	2	13	1042	75	77	437	64	62	156	691	0	0.3857	0.3902	0.3693	0.9321	0.3761	0.5577	0.5705	0.5064	0.4551	0.0332	0.03621	0	0.4109	1.612E-19	0.4206	1.963E-20
SPOT	38	1	65	320	79	334	2	14	2493	81	108	3998	71	93	156	670	0	1.628	1.499	0	0	0.6139	0.8654	0.8846	0.6987	0.7244	0.01768	0.02413	0	0.5528	8.619E-35	0.6032	2.416E-41
SPOT	39	1	65	337	79	351	2	15	253	85	119	216	70	106	156	705	0	0.869	0.8669	0.7038	0.8374	0.8137	0.7372	0.7821	0.5641	0.5513	0.005058	0.01027	0	0.4212	1.457E-20	0.4504	1.876E-23
SPOT	40	1	65	355	79	369	2	16	253	87	147	205	70	108	156	714	0	0.8133	0.7772	0.665	0.8977	0.7168	0.5449	0.609	0.2949	0.2372	0.007847	0.001559	0	0.1137	6.781E-02	0.1296	2.464E-02
SPOT	41	1	65	372	79	386	2	17	336	92	191	278	76	144	156	698	0	0.8279	0.885	0.7033	0.8309	0.8184	0.6346	0.7372	0.4103	0.4359	-0.007254	-0.003794	0	0.2448	3.226E-07	0.3032	7.654E-11
SPOT	42	1	65	390	79	404	2	18	765	89	153	284	72	126	156	704	0	0.3136	0.2671	0.2739	0.8363	0.283	0.7564	0.7692	0.6346	0.5641	0.02011	-0.006935	0	0.4853	3.730E-27	0.4845	4.570E-27
SPOT	43	1	65	408	79	422	2	19	473	88	118	470	71	94	156	693	0	1.036	1.062	0.8708	0.906	0.9573	0.7821	0.7885	0.5641	0.6218	0.001254	0.004315	0	0.4945	4.228E-28	0.5506	9.846E-35
SPOT	44	1	64	425	78	439	2	20	861	89	109	805	73	85	156	695	0	0.9482	0.9286	0.8263	0.9255	0.8855	0.7756	0.7949	0.5513	0.6026	0.01163	0.01357	0	0.4716	1.313E-25	0.5509	8.722E-35
SPOT	45	1	64	443	78	457	2	21	325	90	94	290	73	74	156	717	0	0.9234	0.8521	0.6368	0.7142	0.8514	0.8269	0.8526	0.6603	0.6538	0.008694	0.004139	0	0.571	1.505E-37	0.605	4.280E-42
SPOT	46	1	64	460	78	474	2	22	565	97	108	710	78	87	156	713	0	1.35	1.262	1.116	0.8809	1.306	0.7564	0.7628	0.5449	0.5833	0.0216	0.009002	0	0.4667	3.333E-25	0.5172	7.467E-31
SPOT	47	1	64	478	78	492	2	23	640	89	98	913	76	80	156	723	0	1.519	1.459	1.424	0.916	1.613	0.8333	0.8846	0.6795	0.7436	-0.006203	-0.0027	0	0.5592	4.457E-36	0.6313	1.401E-45
SPOT	48	1	64	496	78	510	2	24	1530	80	84	1191	69	69	156	1025	0	0.7738	0.755	0.7126	0.9359	0.7473	0.8141	0.8782	0.6795	0.6795	-0.003144	-0.01559	0	0.5711	1.232E-39	0.6052	1.822E-44
SPOT	49	1	85	91	99	105	3	1	170	93	97	157	84	88	156	968	0	0.9481	0.931	0.8467	0.9407	0.8945	0.5385	0.5192	0.2115	0.1987	-0.008918	-0.002028	0	0.1289	2.087E-02	0.1199	3.842E-02
SPOT	50	1	85	108	99	122	3	2	155	84	88	130	66	70	156	689	0	0.9014	1.011	0.7335	0.8046	0.8933	0.6923	0.5705	0.4679	0.4551	-0.002053	-0.006212	0	0.3736	3.329E-16	0.3716	4.960E-16
SPOT	51	1	84	126	98	140	3	3	212	80	83	300	62	64	156	700	0	1.803	1.823	1.459	0.8825	1.751	0.7308	0.7628	0.4615	0.5577	-0.002462	-0.005314	0	0.4166	4.196E-20	0.4876	2.217E-27
SPOT	52	1	84	144	98	158	3	4	280	81	89	211	64	70	156	689	0	0.7387	0.7166	0.6635	0.9168	0.7054	0.7244	0.7179	0.5064	0.5064	0.0002792	0.001997	0	0.3899	1.297E-17	0.4255	6.843E-21
SPOT	53	1	84	161	98	175	3	5	816	89	105	539	74	91	156	705	0	0.6396	0.6196	0.5708	0.9408	0.5899	0.7885	0.7179	0.609	0.5577	-0.004498	-0.002066	0	0.4418	1.400E-22	0.4497	2.231E-23
SPOT	54	1	84	179	98	193	3	6	252	95	107	208	79	96	156	714	0	0.8217	0.7381	0.6973	0.854	0.7901	0.7372	0.7885	0.4808	0.5321	0.004776	0.01465	0	0.317	7.442E-12	0.3623	2.326E-15
SPOT	55	1	84	196	98	210	3	7	355	94	108	309	76	93	156	698	0	0.8927	0.9104	0.7307	0.8683	0.8212	0.8526	0.8782	0.641	0.6731	0.01962	0.03562	0	0.5059	1.995E-29	0.5245	1.362E-31
SPOT	56	1	84	214	98	228	3	8	539	85	94	409	66	77	156	712	0	0.7555	0.7436	0.6616	0.9146	0.7031	0.7244	0.7949	0.5321	0.5577	0.007514	-0.003618	0	0.4196	1.915E-20	0.437	3.809E-22
SPOT	57	1	84	232	98	246	3	9	450	69	68	493	54	51	156	693	0	1.152	1.189	0.9119	0.8907	1.026	0.75	0.8077	0.5449	0.6154	-0.01482	-0.02591	0	0.3823	5.739E-17	0.4685	2.883E-25
SPOT	58	1	83	249	97	263	3	10	273	59	62	218	49	48	156	685	0	0.7897	0.6857	0.7313	0.8887	0.803	0.5833	0.5577	0.4359	0.4231	-0.01991	-0.03489	0	0.2357	1.072E-06	0.2439	3.835E-07
SPOT	59	1	83	267	97	281	3	11	1401	64	136	573	57	121	156	698	0	0.3859	0.3958	0.3763	0.956	0.3808	0.5577	0.5449	0.5128	0.4551	0.0461	0.06195	0	0.3613	3.266E-15	0.3045	6.279E-11
SPOT	60	1	83	284	97	298	3	12	543	79	177	757	65	169	156	695	0	1.491	1.371	1.354	0.9446	1.463	0.7628	0.8013	0.5513	0.6026	0.02459	0.04154	0	0.3943	4.985E-18	0.4277	3.917E-21
SPOT	61	1	83	302	97	316	3	13	278	87	127	233	73	118	156	733	0	0.8377	0.919	0.7427	0.8889	0.8177	0.609	0.6154	0.3269	0.3013	0.003058	0.001087	0	0.2137	1.210E-05	0.2009	4.883E-05
SPOT	62	1	83	320	97	334	3	14	263	90	103	226	75	85	156	713	0	0.8728	0.8136	0.7293	0.8754	0.8089	0.6859	0.7756	0.4615	0.4872	0.001629	0.004385	0	0.3752	1.949E-16	0.4128	8.224E-20
SPOT	63	1	83	337	97	351	3	15	347	86	92	277	71	76	156	698	0	0.7893	0.7515	0.7061	0.9042	0.7618	0.5769	0.5128	0.2756	0.2821	0.0008702	-0.008171	0	0.2072	2.720E-05	0.2142	1.268E-05
SPOT	64	1	83	355	97	369	3	16	411	90	134	323	72	94	156	715	0	0.7819	0.8682	0.5616	0.8724	0.6076	0.6795	0.6987	0.5128	0.5192	0.01166	0.00425	0	0.3561	7.483E-15	0.3628	2.094E-15
SPOT	65	1	82	373	96	387	3	17	490	94	143	401	76	98	156	689	0	0.8207	0.8695	0.77	0.7743	0.9893	0.9167	0.8397	0.7885	0.6859	0.00788	0.03841	0	0.6014	2.644E-41	0.5256	1.169E-31
SPOT	66	1	82	390	96	404	3	18	485	87	118	315	71	84	156	695	0	0.6131	0.5833	0.535	0.9071	0.5616	0.7308	0.7372	0.5128	0.4936	0.02415	0.005031	0	0.3938	5.554E-18	0.4356	6.517E-22
SPOT	67	1	82	408	96	422	3	19	561	85	89	454	69	71	156	700	0	0.8088	0.8224	0.7113	0.9006	0.7705	0.7372	0.7308	0.4808	0.4936	0.0129	0.0006987	0	0.3952	3.906E-18	0.4406	1.955E-22
SPOT	68	1	82	425	96	439	3	20	645	88	95	550	73	75	156	709	0	0.8564	0.9136	0.7845	0.9315	0.8317	0.7179	0.6987	0.5192	0.4872	0.01495	0.001705	0	0.4247	6.345E-21	0.4559	4.840E-24
SPOT	69	1	82	443	96	457	3	21	275	91	95	232	72	75	156	735	0	0.8696	0.9318	0.7927	0.8695	0.8973	0.7628	0.7564	0.5256	0.4615	0.006243	0.002009	0	0.4412	1.094E-22	0.4073	2.134E-19
SPOT	70	1	82	461	96	475	3	22	420	89	93	497	72	74	156	701	0	1.284	1.291	1.133	0.9064	1.279	0.8013	0.8333	0.5833	0.609	0.00386	0.004848	0	0.4893	1.430E-27	0.5641	1.658E-36
SPOT	71	1	82	478	96	492	3	23	1883	81	85	1205	70	69	156	698	0	0.6299	0.5854	0.5824	0.9318	0.6053	0.8462	0.8846	0.7308	0.6603	-0.00981	0.01609	0	0.6301	1.401E-45	0.5921	3.785E-40
SPOT	72	1	82	496	96	510	3	24	290	79	88	253	69	69	156	1022	0	0.872	0.8054	0.8192	0.9089	0.8902	0.8333	0.7308	0.6218	0.5064	-0.001018	0.0171	0	0.4623	4.113E-26	0.4469	2.002E-24
SPOT	73	1	102	91	116	105	4	1	380	93	97	313	78	85	156	976	0	0.8188	0.8483	0.7318	0.9301	0.7733	0.6923	0.75	0.5192	0.5705	-0.009204	0.001854	0	0.448	2.146E-24	0.4552	3.590E-25
SPOT	74	1	102	109	116	123	4	2	189	77	81	151	59	61	156	700	0	0.8214	0.8504	0.6955	0.878	0.7693	0.7372	0.7051	0.4679	0.4872	-0.003319	0.004627	0	0.3568	7.375E-15	0.4109	1.453E-19
SPOT	75	1	102	126	116	140	4	3	3690	79	81	3365	60	60	156	719	0	0.9153	0.9025	0	0	0.3954	0.8526	0.8397	0.6603	0.6859	-0.001624	-0.005766	0	0.5996	2.229E-41	0.6523	0.000E+00
SPOT	76	1	102	144	116	158	4	4	429	80	89	421	62	68	156	713	0	1.029	0.9917	0.9119	0.9233	0.9869	0.8205	0.7949	0.5833	0.6282	-0.002408	-0.002641	0	0.5116	3.386E-30	0.5759	3.767E-38
SPOT	77	1	102	161	116	175	4	5	472	81	134	345	67	107	156	698	0	0.711	0.6878	0.6813	0.9417	0.7104	0.7821	0.6987	0.5577	0.4936	-0.001207	-0.003026	0	0.4145	6.818E-20	0.3722	4.020E-16
SPOT	78	1	102	179	116	193	4	6	671	90	144	598	75	116	156	715	0	0.9002	0.7891	0.8204	0.9077	0.8949	0.6987	0.6346	0.4359	0.4295	0.009394	-0.01419	0	0.2572	5.911E-08	0.2608	3.620E-08
SPOT	79	1	101	197	115	211	4	7	348	84	98	321	66	77	156	689	0	0.9659	0.9238	0.8262	0.9043	0.9035	0.8205	0.8333	0.5833	0.5705	-0.005818	-0.000882	0	0.3493	3.228E-14	0.3764	1.934E-16
SPOT	80	1	101	214	115	228	4	8	354	64	76	291	48	58	156	695	0	0.8379	0.8968	0.7752	0.9413	0.8143	0.5385	0.5769	0.4167	0.4744	-0.0231	-0.02137	0	0.2114	1.741E-05	0.264	2.567E-08
SPOT	81	1	101	232	115	246	4	9	59	56	58	41	45	44	156	709	0	-1.333	0.8285	0.7391	0.9106	0.7951	0.2308	0.2244	0.141	0.1346	0.01445	0.04729	0	0.3005	1.103E-10	0.3473	3.974E-14
SPOT	82	1	101	249	115	263	4	10	192	66	92	160	57	91	156	709	0	0.8175	0.8852	0.796	0.9025	0.8717	0.7372	0.6667	0.5641	0.5192	0.02923	0.04273	0	0.4013	1.012E-18	0.3864	2.166E-17
SPOT	83	1	101	267	115	281	4	11	1124	89	336	767	73	402	156	725	0	0.6705	0.6774	0.6853	0.9488	0.7112	0.8333	0.8526	0.7436	0.7179	0.1013	-0.014	0	0.576	2.810E-38	0.5451	2.524E-34
SPOT	84	1	101	285	115	299	4	12	1697	100	431	1305	83	505	156	701	0	0.7652	0.7506	0.7606	0.9484	0.7925	1	0.9615	0.9679	0.9295	0.06721	-0.07254	0	0.7647	0.000E+00	0.6941	0.000E+00
SPOT	85	1	101	302	115	316	4	13	447	91	178	359	75	168	156	698	0	0.7978	0.8529	0.7321	0.9217	0.779	0.6282	0.5256	0.3077	0.3462	-0.0009278	0.00199	0	0.1784	4.934E-04	0.2058	3.193E-05
SPOT	86	1	101	320	115	334	4	14	1336	85	104	1285	72	81	156	703	0	0.9696	0.9575	0.9197	0.9443	0.9724	0.8462	0.8269	0.6987	0.6667	0.02263	0.002024	0	0.5671	6.567E-37	0.5763	4.137E-38
SPOT	87	1	100	337	114	351	4	15	363	84	95	337	70	76	156	685	0	0.957	0.9181	0.8459	0.9147	0.9188	0.6923	0.6923	0.5128	0.4872	0.02164	0.01505	0	0.4011	1.358E-18	0.4414	1.987E-22
SPOT	88	1	100	355	114	369	4	16	1150	86	121	640	69	87	156	719	0	0.5367	0.5181	0.5058	0.8803	0.5372	0.75	0.7692	0.5192	0.4872	0.002153	0.003459	0	0.3881	1.385E-17	0.3987	1.557E-18
SPOT	89	1	100	373	114	387	4	17	496	89	126	448	72	93	156	714	0	0.9238	0.9171	0.5777	0.8871	0.6189	0.6795	0.7244	0.3718	0.4038	0.002007	0.0005878	0	0.2567	6.344E-08	0.3189	5.388E-12
SPOT	90	1	100	390	114	404	4	18	214	88	136	190	72	117	156	710	0	0.9365	0.75	0.7984	0.9279	0.8509	0.5	0.5064	0.1795	0.2115	0.003987	0.0005808	0	0.05836	7.643E-01	0.08288	3.298E-01
SPOT	91	1	100	408	114	422	4	19	381	87	115	249	73	108	156	711	0	0.5986	0.6194	0.5532	0.8968	0.5867	0.7949	0.7564	0.6154	0.5833	0.01371	-0.0008902	0	0.488	1.695E-27	0.48	1.271E-26
SPOT	92	1	100	425	114	439	4	20	400	85	89	826	74	75	156	689	0	2.387	2.095	2.254	0.9201	2.6	0.7564	0.6795	0.5192	0.4936	0.01924	0.00105	0	0.4045	6.452E-19	0.4634	1.075E-24
SPOT	93	1	100	443	114	457	4	21	414	86	91	274	73	74	156	712	0	0.6128	0.661	0.5529	0.912	0.5791	0.7115	0.7308	0.4679	0.4936	-0.002891	-0.008474	0	0.4068	3.021E-19	0.4406	1.693E-22
SPOT	94	1	99	461	113	475	4	22	479	84	90	396	72	73	156	689	0	0.8203	0.7835	0.7437	0.9074	0.8037	0.6987	0.6795	0.391	0.3333	0.00215	-0.0009049	0	0.2874	9.241E-10	0.3013	1.097E-10
SPOT	95	1	99	478	113	492	4	23	237	83	90	188	73	78	156	685	0	0.7468	0.8077	0.7091	0.9332	0.7467	0.6795	0.641	0.3333	0.2628	0.007287	-0.002858	0	0.2351	1.143E-06	0.2314	1.798E-06
SPOT	96	1	99	496	113	510	4	24	319	84	96	262	75	84	156	1019	0	0.7957	0.7487	0.6536	0.8783	0.7155	0.5577	0.6667	0.3654	0.3333	0.007277	-0.01033	0	0.2675	5.046E-09	0.2938	8.513E-11
SPOT	97	1	120	91	134	105	5	1	822	91	96	880	74	83	156	1000	0	1.103	1.053	1.059	0.9711	1.093	0.7821	0.7628	0.609	0.5962	-0.00196	-0.009882	0	0.5329	1.869E-34	0.5335	1.572E-34
SPOT	98	1	120	109	134	123	5	2	543	77	81	208	61	62	156	701	0	0.3155	0.3191	0.281	0.9147	0.2866	0.8205	0.8013	0.6154	0.609	-0.001435	-0.008325	0	0.5199	4.432E-31	0.5605	4.789E-36
SPOT	99	1	120	126	134	140	5	3	156	79	82	125	61	62	156	689	0	0.8312	0.6471	0.6836	0.8463	0.7754	0.5641	0.5641	0.2628	0.2115	-0.002995	0.008223	0	0.1642	1.784E-03	0.1739	7.614E-04
SPOT	100	1	120	144	134	158	5	4	818	81	93	603	61	69	156	703	0	0.7354	0.7347	0.6593	0.95	0.6815	0.7051	0.8205	0.5641	0.609	-0.002352	-0.02584	0	0.5022	4.873E-29	0.5229	1.903E-31
SPOT	101	1	119	161	133	175	5	5	2379	75	124	1319	58	92	156	685	0	0.5473	0.5559	0.4532	0.9115	0.4692	0.9615	0.9551	0.9487	0.9423	0.03757	-0.03817	0	0.8773	0.000E+00	0.8402	0.000E+00
SPOT	102	1	119	179	133	193	5	6	225	71	124	226	57	91	156	719	0	1.097	1.188	0.9991	0.9065	1.111	0.6603	0.6538	0.5321	0.5385	0.008802	-0.04785	0	0.3226	2.809E-12	0.3723	3.264E-16
SPOT	103	1	119	197	133	211	5	7	100	70	77	73	52	55	156	714	0	0.7	0.8696	0.7752	0.9458	0.8114	0.2692	0.2244	0.1795	0.1987	0.0201	0.0563	0	0.3598	3.754E-15	0.3923	6.243E-18
SPOT	104	1	119	214	133	228	5	8	1097	68	70	429	54	51	156	710	0	0.3644	0.3761	0.3205	0.9354	0.3251	0.75	0.7179	0.641	0.5641	0.02423	0.03694	0	0.4699	1.591E-25	0.4585	2.547E-24
SPOT	105	1	119	232	133	246	5	9	284	75	76	296	60	59	156	723	0	1.129	1.12	1.005	0.9252	1.092	0.8013	0.8397	0.5897	0.5833	0.009493	0.005861	0	0.4831	4.859E-27	0.506	1.279E-29
SPOT	106	1	119	250	133	264	5	10	217	80	123	207	66	129	156	693	0	1.029	1.111	0.9555	0.9081	1.058	0.7692	0.7628	0.5962	0.5897	-0.002287	-0.002273	0	0.5041	3.476E-29	0.5142	2.383E-30
SPOT	107	1	119	267	133	281	5	11	5272	91	329	5682	77	401	156	698	0	1.082	1.097	0	0	0.9505	0.9936	0.9808	0.9551	0.9487	0.09155	-0.07361	0	0.8306	0.000E+00	0.8156	0.000E+00
SPOT	108	1	118	285	132	299	5	12	1830	98	410	1411	83	481	156	689	0	0.7667	0.7889	0.7148	0.87	0.7995	0.9872	1	0.9679	0.9551	0.07496	-0.009558	0	0.8072	0.000E+00	0.7626	0.000E+00
SPOT	109	1	118	302	132	316	5	13	198	87	161	162	74	143	156	685	0	0.7928	0.875	0.6791	0.8674	0.7546	0.5385	0.4359	0.2051	0.2051	-0.004541	-0.008321	0	0.08222	3.431E-01	0.09304	2.104E-01
SPOT	110	1	118	320	132	334	5	14	1737	80	91	600	69	71	156	721	0	0.3205	0.3389	0.306	0.9538	0.3091	0.8718	0.8205	0.6538	0.641	0.00442	-0.003949	0	0.5286	2.895E-32	0.5717	1.137E-37
SPOT	111	1	118	338	132	352	5	15	342	80	93	287	68	73	156	704	0	0.8359	0.75	0.7052	0.8761	0.7818	0.5833	0.5641	0.3462	0.2885	0.007005	-0.0007022	0	0.223	4.560E-06	0.2564	6.885E-08
SPOT	112	1	118	355	132	369	5	16	284	82	89	235	69	71	156	707	0	0.8218	0.8202	0.7406	0.9107	0.798	0.7949	0.6923	0.4872	0.4359	0.003141	0.003837	0	0.3627	2.291E-15	0.3892	1.248E-17
SPOT	113	1	118	373	132	387	5	17	204	84	94	174	69	76	156	703	0	0.875	0.9277	0.7123	0.8523	0.8093	0.6538	0.6667	0.5	0.4808	-0.005451	-0.02404	0	0.3932	5.733E-18	0.4352	6.456E-22
SPOT	114	1	118	390	132	404	5	18	559	86	123	561	72	115	156	689	0	1.034	1.057	0.8691	0.8184	1.073	0.9231	0.9487	0.891	0.8654	0.06765	-0.03274	0	0.7655	0.000E+00	0.7605	0.000E+00
